stat_id;date;value;
PI_MEMBERS_JIHOCESKY;07.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;08.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;09.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;10.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;11.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;12.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;13.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;14.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;15.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;16.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;17.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;18.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;19.10.2018;55.0;
PI_MEMBERS_JIHOCESKY;20.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;21.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;22.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;23.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;24.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;25.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;26.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;27.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;28.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;29.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;30.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;31.10.2018;56.0;
PI_MEMBERS_JIHOCESKY;01.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;02.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;03.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;04.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;05.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;06.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;07.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;08.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;09.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;10.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;11.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;12.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;13.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;14.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;15.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;16.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;17.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;18.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;19.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;20.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;21.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;22.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;23.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;24.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;25.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;26.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;27.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;28.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;29.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;30.11.2018;56.0;
PI_MEMBERS_JIHOCESKY;01.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;02.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;07.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;08.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;09.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;10.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;11.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;12.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;13.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;14.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;15.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;16.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;17.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;18.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;19.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;20.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;21.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;22.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;23.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;24.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;25.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;26.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;27.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;28.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;29.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;30.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;31.12.2018;56.0;
PI_MEMBERS_JIHOCESKY;01.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;02.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;03.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;04.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;05.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;06.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;07.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;08.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;09.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;10.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;11.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;12.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;13.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;14.01.2019;56.0;
PI_MEMBERS_JIHOCESKY;15.01.2019;56.0;
